salary,emp_no
47931,20859
40000,20860
52849,20861
43358,20862
40000,20863
40000,20864
60483,20865
62506,20866
62770,20867
40000,20868
40000,20869
55317,20870
62225,20871
40000,20872
44662,20873
47577,20874
63494,20875
40000,20876
56847,20877
80393,20878
44560,20879
40000,20880
41062,20881
40000,20882
58925,20883
63786,20884
59704,20885
67068,20886
40000,20887
49061,20888
67977,20889
72835,20890
68786,20891
67980,20892
57707,20893
40000,20894
77568,20895
40000,20896
100302,20897
40000,20898
63761,20899
40870,20900
40000,20901
46905,20902
51887,20903
51706,20904
40000,20905
40000,20906
64891,20907
71408,20908
73671,20909
76194,20910
40000,20911
40464,20912
40000,20913
67555,20914
43396,20915
50168,20916
40000,20917
61263,20918
41104,20919
40000,20920
45713,20921
40000,20922
80332,20923
49835,20924
53797,20925
66158,20926
65289,20927
42339,20928
40000,20929
47189,20930
46269,20931
75757,20932
40000,20933
40000,20934
40000,20935
65733,20936
40000,20937
59478,20938
57390,20939
40151,20940
40000,20941
45197,20942
40000,20943
40000,20944
41488,20945
58824,20946
40383,20947
47137,20948
41828,20949
57104,20950
40000,20951
48259,20952
42540,20953
46412,20954
70573,20955
40000,20956
40000,20957
55761,20958
43302,20959
53694,20960
61671,20961
47106,20962
44178,20963
85572,20964
40000,20965
54323,20966
89885,20967
40063,20968
75015,20969
40000,20970
81026,20971
40000,20972
40000,20973
80291,20974
40000,20975
40000,20976
58051,20977
58663,20978
86006,20979
58673,20980
60014,20981
49863,20982
50267,20983
51515,20984
40000,20985
45377,20986
72003,20987
42689,20988
46750,20989
40000,20990
63129,20991
63995,20992
60916,20993
40000,20994
40000,20995
40000,20996
40000,20997
44741,20998
40000,20999
44148,21000
50886,21001
40604,21002
47868,21003
50841,21004
57581,21005
49055,21006
63979,21007
40000,21008
40000,21009
74058,21010
46023,21011
72752,21012
40000,21013
46704,21014
49546,21015
43036,21016
45412,21017
45283,21018
60171,21019
61474,21020
73252,21021
49549,21022
50013,21023
72495,21024
56740,21025
40000,21026
40000,21027
49724,21028
45988,21029
40000,21030
76888,21031
62529,21032
77943,21033
45713,21034
72111,21035
43916,21036
40000,21037
57349,21038
40000,21039
85436,21040
40000,21041
40000,21042
40000,21043
40433,21044
58140,21045
40000,21046
76771,21047
40000,21048
49401,21049
40000,21050
40000,21051
40000,21052
89731,21053
52658,21054
40000,21055
40000,21056
62255,21057
61451,21058
68242,21059
71192,21060
86168,21061
63946,21062
40000,21063
40000,21064
56895,21065
48619,21066
40000,21067
44708,21068
72818,21069
40556,21070
40000,21071
42214,21072
42196,21073
54958,21074
79188,21075
77762,21076
40000,21077
54258,21078
40000,21079
64932,21080
69230,21081
40000,21082
55494,21083
40000,21084
40000,21085
40000,21086
95894,21087
48629,21088
40000,21089
40000,21090
45148,21091
40000,21092
65521,21093
40000,21094
40000,21095
40000,21096
60447,21097
41171,21098
40825,21099
46884,21100
40000,21101
59030,21102
40000,21103
40000,21104
40000,21105
61494,21106
53822,21107
57776,21108
56522,21109
88140,21110
40000,21111
40000,21112
67262,21113
63064,21114
60275,21115
57099,21116
54700,21117
53656,21118
40000,21119
64379,21120
57685,21121
71633,21122
40000,21123
56683,21124
42718,21125
40000,21126
65549,21127
70065,21128
40000,21129
40000,21130
59989,21131
90904,21132
80323,21133
41626,21134
93668,21135
46388,21136
81808,21137
60656,21138
61372,21139
40000,21140
51317,21141
66739,21142
82365,21143
65071,21144
46378,21145
43057,21146
40738,21147
40000,21148
57530,21149
54600,21150
45518,21151
54032,21152
40000,21153
63228,21154
40000,21155
40000,21156
40000,21157
51183,21158
42585,21159
63061,21160
40000,21161
62604,21162
54815,21163
65671,21164
57958,21165
50411,21166
45269,21167
40000,21168
54801,21169
40000,21170
43859,21171
46408,21172
40000,21173
54996,21174
52017,21175
40000,21176
53226,21177
40000,21178
66702,21179
78620,21180
60114,21181
46832,21182
40000,21183
40000,21184
40000,21185
41269,21186
40000,21187
40000,21188
54336,21189
45555,21190
52921,21191
40000,21192
41830,21193
40000,21194
71702,21195
40000,21196
40000,21197
52984,21198
40000,21199
44304,21200
40000,21201
40000,21202
43721,21203
46115,21204
50782,21205
65765,21206
40000,21207
84472,21208
83029,21209
40000,21210
55407,21211
48846,21212
40000,21213
56646,21214
43303,21215
54953,21216
59876,21217
42287,21218
49432,21219
61162,21220
40000,21221
40000,21222
40000,21223
40000,21224
46119,21225
40000,21226
40000,21227
40000,21228
40000,21229
73297,21230
40000,21231
63367,21232
58678,21233
63096,21234
40000,21235
79429,21236
68882,21237
67612,21238
49269,21239
103256,21240
57811,21241
70622,21242
40000,21243
67334,21244
40000,21245
40000,21246
45353,21247
62320,21248
75492,21249
40000,21250
55174,21251
55360,21252
50553,21253
61368,21254
40000,21255
47451,21256
70559,21257
40000,21258
68910,21259
52668,21260
62782,21261
51723,21262
40000,21263
40000,21264
55226,21265
54565,21266
40000,21267
56488,21268
54814,21269
62519,21270
40000,21271
40000,21272
49589,21273
64601,21274
40000,21275
40000,21276
55403,21277
69840,21278
70525,21279
53465,21280
59353,21281
40000,21282
82496,21283
56445,21284
72337,21285
40000,21286
47272,21287
40000,21288
40000,21289
93430,21290
40000,21291
51877,21292
47611,21293
61182,21294
46480,21295
57283,21296
69830,21297
40000,21298
40000,21299
40000,21300
48906,21301
44770,21302
40000,21303
81554,21304
49925,21305
42112,21306
64973,21307
40000,21308
48931,21309
51467,21310
87284,21311
43128,21312
40000,21313
64636,21314
48851,21315
40000,21316
64694,21317
43792,21318
70150,21319
73474,21320
58022,21321
68678,21322
42441,21323
40000,21324
72711,21325
65649,21326
75767,21327
40000,21328
53308,21329
62167,21330
71173,21331
62905,21332
40499,21333
46060,21334
56810,21335
40000,21336
40000,21337
50187,21338
49239,21339
40000,21340
64053,21341
40000,21342
42329,21343
84814,21344
40000,21345
70946,21346
73742,21347
40000,21348
68716,21349
46450,21350
51120,21351
68217,21352
40000,21353
55841,21354
40000,21355
41637,21356
40000,21357
40000,21358
81178,21359
42405,21360
84832,21361
81631,21362
52656,21363
40000,21364
46387,21365
45350,21366
50965,21367
40000,21368
44115,21369
40000,21370
40000,21371
52698,21372
56985,21373
47544,21374
40000,21375
40000,21376
40000,21377
50731,21378
71885,21379
55059,21380
51965,21381
55954,21382
40000,21383
62592,21384
75925,21385
53164,21386
49448,21387
67374,21388
51938,21389
40000,21390
58700,21391
42121,21392
40000,21393
43782,21394
52044,21395
59553,21396
44737,21397
40000,21398
42619,21399
59995,21400
78114,21401
40000,21402
55210,21403
64473,21404
49982,21405
51724,21406
47705,21407
52569,21408
63099,21409
41891,21410
40000,21411
55407,21412
102879,21413
40000,21414
83118,21415
59636,21416
40000,21417
68732,21418
40000,21419
67170,21420
58531,21421
40000,21422
45263,21423
69482,21424
59966,21425
40000,21426
52800,21427
62653,21428
56729,21429
40000,21430
51492,21431
45799,21432
81265,21433
48162,21434
40000,21435
53747,21436
71581,21437
43726,21438
69181,21439
40000,21440
40000,21441
40000,21442
64031,21443
40000,21444
67080,21445
40000,21446
40000,21447
40342,21448
40000,21449
88320,21450
40000,21451
93049,21452
61021,21453
40000,21454
65363,21455
44856,21456
40000,21457
40000,21458
51674,21459
59551,21460
52464,21461
98485,21462
40000,21463
71018,21464
85331,21465
41863,21466
40000,21467
40000,21468
40000,21469
45639,21470
40000,21471
50307,21472
69450,21473
59355,21474
40000,21475
67728,21476
42725,21477
49092,21478
42045,21479
40000,21480
65311,21481
51394,21482
51052,21483
66468,21484
43066,21485
69090,21486
40000,21487
40000,21488
43146,21489
40000,21490
54628,21491
40000,21492
68433,21493
40000,21494
40000,21495
64273,21496
56316,21497
40000,21498
41086,21499
40000,21500
60064,21501
57834,21502
68443,21503
40000,21504
40000,21505
40000,21506
40000,21507
81015,21508
70233,21509
40000,21510
40000,21511
52336,21512
90473,21513
59316,21514
40000,21515
51455,21516
53627,21517
54437,21518
44739,21519
45151,21520
40707,21521
41810,21522
40000,21523
63972,21524
54273,21525
40000,21526
40000,21527
40000,21528
40000,21529
40000,21530
75317,21531
56580,21532
87993,21533
40000,21534
74372,21535
71848,21536
90832,21537
69859,21538
55129,21539
54628,21540
40000,21541
56185,21542
40000,21543
40000,21544
40000,21545
75391,21546
40000,21547
49951,21548
53786,21549
66773,21550
42075,21551
68623,21552
41706,21553
59323,21554
40000,21555
40000,21556
75628,21557
62828,21558
53817,21559
66010,21560
64318,21561
54641,21562
72404,21563
52333,21564
41502,21565
61752,21566
40000,21567
71058,21568
40000,21569
40000,21570
61750,21571
44524,21572
45371,21573
49277,21574
73752,21575
75684,21576
48860,21577
80158,21578
49047,21579
53897,21580
40000,21581
40000,21582
44042,21583
40557,21584
61381,21585
40000,21586
109787,21587
55000,21588
40000,21589
60583,21590
69704,21591
40116,21592
40000,21593
76425,21594
52738,21595
40000,21596
40000,21597
64262,21598
40000,21599
40000,21600
53320,21601
52356,21602
40000,21603
55948,21604
40000,21605
85359,21606
50150,21607
40000,21608
80510,21609
81589,21610
72140,21611
82560,21612
40000,21613
54535,21614
79062,21615
50745,21616
40419,21617
40000,21618
40000,21619
40000,21620
40000,21621
40000,21622
40000,21623
90794,21624
40000,21625
43714,21626
69393,21627
65013,21628
68162,21629
40000,21630
40000,21631
59812,21632
43114,21633
61982,21634
54518,21635
48121,21636
71478,21637
68891,21638
44814,21639
40466,21640
40000,21641
49874,21642
40210,21643
44426,21644
59959,21645
41370,21646
71234,21647
42629,21648
57825,21649
65558,21650
40000,21651
40000,21652
51018,21653
50497,21654
40000,21655
40000,21656
56966,21657
40000,21658
71382,21659
40000,21660
58282,21661
40000,21662
40000,21663
52630,21664
63418,21665
68269,21666
40000,21667
40000,21668
66001,21669
49610,21670
81281,21671
40994,21672
70972,21673
44125,21674
40000,21675
72915,21676
40000,21677
49095,21678
40000,21679
55499,21680
81141,21681
77876,21682
51350,21683
53431,21684
45490,21685
55890,21686
62795,21687
58337,21688
40000,21689
46229,21690
40000,21691
57798,21692
87515,21693
41630,21694
40000,21695
49342,21696
78956,21697
40481,21698
40000,21699
49213,21700
61579,21701
74773,21702
40000,21703
40000,21704
51814,21705
40000,21706
40000,21707
40000,21708
42291,21709
73550,21710
71603,21711
82840,21712
40208,21713
40000,21714
48853,21715
68923,21716
40000,21717
55562,21718
40000,21719
53213,21720
63332,21721
42561,21722
49702,21723
71562,21724
47368,21725
40000,21726
52502,21727
53894,21728
77148,21729
69353,21730
91522,21731
53102,21732
40000,21733
40000,21734
64718,21735
48090,21736
58144,21737
40000,21738
48927,21739
40000,21740
40000,21741
66250,21742
40000,21743
46634,21744
40000,21745
60797,21746
51764,21747
45463,21748
40000,21749
41094,21750
40000,21751
56225,21752
40000,21753
42362,21754
40000,21755
54746,21756
48374,21757
81328,21758
40976,21759
75927,21760
60197,21761
93029,21762
77399,21763
47603,21764
59010,21765
53445,21766
40000,21767
40000,21768
69224,21769
61421,21770
49649,21771
68296,21772
40000,21773
46875,21774
47365,21775
57208,21776
57701,21777
40000,21778
60927,21779
40000,21780
67782,21781
43612,21782
64772,21783
52601,21784
40000,21785
68244,21786
74627,21787
40000,21788
68385,21789
55850,21790
46686,21791
40000,21792
40000,21793
64787,21794
69058,21795
52342,21796
40000,21797
40000,21798
40000,21799
58192,21800
54288,21801
44126,21802
40000,21803
60342,21804
44941,21805
49240,21806
40000,21807
40610,21808
45986,21809
65987,21810
48816,21811
40000,21812
48526,21813
40000,21814
44866,21815
40000,21816
81907,21817
72957,21818
40000,21819
81547,21820
45286,21821
53201,21822
46977,21823
40000,21824
40000,21825
63670,21826
71720,21827
59996,21828
60650,21829
40000,21830
87705,21831
64710,21832
54746,21833
101982,21834
48163,21835
40000,21836
49789,21837
60590,21838
63105,21839
40000,21840
40900,21841
46450,21842
52216,21843
50924,21844
40529,21845
52743,21846
40000,21847
42767,21848
52856,21849
40000,21850
68104,21851
40000,21852
46982,21853
58639,21854
64014,21855
59982,21856
56189,21857
66639,21858
71833,21859
63613,21860
40000,21861
41302,21862
87045,21863
45626,21864
72039,21865
62179,21866
40000,21867
40000,21868
71624,21869
46218,21870
43249,21871
53929,21872
66476,21873
65053,21874
64337,21875
40000,21876
75382,21877
61664,21878
77912,21879
95664,21880
56216,21881
40000,21882
71596,21883
40000,21884
43576,21885
40000,21886
40000,21887
61279,21888
40000,21889
48659,21890
40000,21891
44950,21892
40000,21893
54884,21894
45654,21895
40000,21896
85262,21897
80542,21898
82703,21899
48085,21900
40468,21901
49389,21902
57617,21903
40000,21904
40000,21905
56560,21906
63457,21907
52324,21908
60302,21909
83115,21910
58420,21911
56856,21912
40000,21913
40000,21914
40000,21915
40000,21916
40000,21917
40000,21918
59440,21919
56825,21920
43100,21921
40000,21922
46834,21923
60832,21924
40000,21925
73514,21926
40987,21927
40000,21928
40000,21929
78714,21930
55124,21931
51378,21932
40000,21933
68574,21934
73901,21935
72396,21936
77236,21937
40000,21938
53794,21939
42098,21940
58158,21941
40000,21942
62419,21943
40000,21944
43906,21945
40000,21946
48681,21947
40000,21948
46141,21949
40000,21950
77304,21951
72165,21952
88127,21953
56010,21954
51819,21955
53738,21956
81854,21957
62316,21958
40000,21959
57595,21960
60065,21961
82585,21962
97571,21963
49965,21964
58275,21965
76196,21966
40000,21967
81490,21968
81970,21969
87308,21970
47760,21971
61981,21972
40000,21973
41842,21974
53948,21975
56844,21976
40000,21977
40000,21978
74184,21979
53209,21980
82026,21981
52213,21982
60097,21983
40000,21984
40000,21985
40000,21986
56799,21987
58870,21988
40000,21989
40000,21990
40000,21991
52037,21992
40000,21993
53931,21994
40000,21995
42874,21996
42724,21997
40000,21998
40000,21999
73265,22000
51077,22001
83136,22002
81644,22003
58775,22004
40000,22005
40000,22006
40000,22007
52459,22008
66014,22009
59486,22010
40000,22011
42886,22012
49837,22013
43055,22014
40000,22015
41637,22016
61183,22017
47771,22018
42574,22019
40000,22020
40000,22021
40000,22022
46984,22023
41467,22024
60814,22025
40000,22026
68981,22027
53583,22028
81168,22029
57100,22030
44211,22031
58814,22032
40000,22033
55407,22034
41160,22035
40000,22036
40000,22037
58027,22038
51593,22039
40000,22040
73782,22041
50574,22042
64843,22043
50628,22044
40000,22045
57324,22046
40000,22047
45641,22048
62005,22049
60224,22050
74356,22051
68579,22052
40000,22053
40000,22054
40000,22055
43729,22056
40000,22057
40000,22058
64930,22059
52563,22060
65445,22061
40000,22062
40000,22063
40000,22064
56006,22065
40000,22066
49376,22067
40000,22068
74723,22069
40000,22070
62918,22071
51418,22072
40000,22073
53863,22074
40000,22075
88573,22076
66913,22077
40000,22078
40000,22079
46345,22080
41698,22081
40000,22082
64250,22083
53904,22084
50618,22085
78498,22086
41348,22087
45202,22088
40000,22089
40000,22090
40000,22091
43505,22092
69032,22093
76245,22094
50512,22095
96620,22096
40000,22097
42333,22098
63518,22099
85569,22100
40000,22101
51629,22102
40000,22103
40000,22104
40000,22105
40000,22106
63841,22107
49900,22108
54515,22109
61136,22110
66782,22111
51291,22112
40000,22113
68789,22114
77536,22115
60028,22116
84621,22117
40000,22118
91106,22119
62420,22120
40000,22121
51702,22122
55057,22123
71853,22124
40000,22125
53179,22126
89001,22127
40000,22128
61403,22129
64354,22130
67760,22131
44479,22132
40000,22133
64456,22134
48289,22135
69488,22136
72025,22137
40000,22138
42700,22139
62443,22140
40000,22141
40000,22142
47022,22143
63074,22144
60786,22145
40000,22146
73536,22147
40000,22148
40000,22149
67163,22150
40000,22151
52641,22152
40000,22153
54435,22154
41313,22155
58428,22156
40000,22157
40000,22158
75032,22159
40000,22160
79688,22161
40000,22162
40000,22163
54934,22164
63349,22165
42009,22166
53151,22167
40000,22168
40000,22169
42396,22170
40000,22171
68968,22172
40000,22173
40000,22174
40000,22175
45722,22176
40000,22177
40000,22178
71161,22179
43450,22180
40000,22181
59410,22182
65345,22183
68433,22184
40000,22185
81869,22186
40000,22187
54658,22188
50392,22189
58561,22190
53415,22191
46250,22192
53631,22193
46592,22194
46654,22195
40000,22196
52660,22197
60666,22198
45320,22199
69494,22200
40000,22201
40000,22202
40000,22203
84634,22204
53244,22205
40000,22206
48768,22207
59059,22208
40000,22209
63788,22210
59200,22211
54336,22212
44462,22213
40000,22214
57957,22215
64616,22216
51567,22217
40000,22218
66276,22219
73018,22220
40000,22221
40000,22222
60445,22223
61487,22224
71996,22225
43408,22226
43195,22227
43889,22228
79761,22229
47232,22230
40000,22231
40000,22232
47259,22233
56671,22234
51778,22235
43721,22236
41765,22237
40000,22238
40000,22239
92619,22240
40000,22241
47762,22242
70205,22243
40000,22244
46316,22245
46604,22246
60863,22247
54380,22248
66445,22249
40000,22250
52747,22251
43515,22252
85302,22253
40000,22254
43442,22255
40000,22256
58736,22257
40000,22258
77634,22259
47644,22260
45771,22261
63656,22262
58364,22263
59479,22264
40000,22265
76045,22266
40000,22267
45478,22268
40000,22269
40000,22270
40000,22271
56648,22272
54059,22273
60107,22274
67536,22275
